commit_hash,actor,branch,commit_message,event_type,files_changed,lines_added,lines_deleted,lines_changed,execution_time_seg,test_duration_sec,build_duration_sec,failed_job_name,failed_steps_count,log_category,dia_semana,hora_dia,is_weekend,is_hotfix_branch,is_feature_branch,is_main_branch,has_docker_change,has_db_change,has_api_change,has_frontend_change,has_login_change,has_dependency_change,has_env_change,has_migration_change,commit_action,commit_scope,risk_score_synthetic,status
12159b8f,anndrew492,main,fix database module,push,18,210,152,362,146,112,26,quality-and-testing,1,database,2,18,0,0,0,1,0,1,0,0,0,0,0,0,fix,database,0.7230,failure
d87a5f6f,junior_juan,ci/cd-proyecto,merge billing module,pull_request,18,308,299,607,448,152,207,none,0,none,6,14,1,0,0,0,0,0,0,0,0,0,0,0,merge,billing,0.2501,success
127ba5b0,anndrew492,main,add security module,push,4,260,208,468,363,156,162,none,0,none,6,17,1,0,0,1,0,0,0,0,0,0,0,0,add,security,0.4483,success
6f0c5d4a,carlos_dev,feature/dashboard,fix docker module,push,17,363,267,630,472,216,236,security-and-build,4,docker,6,11,1,0,1,0,1,0,0,0,0,0,0,0,fix,docker,0.6767,failure
a6859db7,maria_backend,feature/dashboard,merge billing module,push,2,424,105,529,562,248,249,none,0,none,5,14,0,0,1,0,0,0,0,0,0,0,0,0,merge,billing,0.1028,success
b5684af9,carlos_dev,hotfix/urgente,update migration module,push,8,124,213,337,378,154,165,quality-and-testing,4,database,1,15,0,1,0,0,0,0,0,0,0,0,0,1,update,migration,0.7137,failure
c6a2c7aa,anndrew492,release/v1,merge environment module,pull_request,17,535,137,672,531,301,205,telemetry-dispatch,1,timeout,4,19,0,0,0,0,0,0,0,0,0,0,1,0,merge,environment,0.6736,failure
5476ba4f,junior_juan,feature/api,fix login module,push,16,428,79,507,659,302,294,telemetry-dispatch,2,timeout,7,21,1,0,1,0,0,0,0,0,1,0,0,0,fix,login,0.6218,failure
dc87529c,junior_juan,main,merge migration module,push,13,299,18,317,450,183,206,quality-and-testing,5,database,5,12,0,0,0,1,0,0,0,0,0,0,0,1,merge,migration,0.7227,failure
0d4e090b,junior_juan,feature/pagos,fix auth module,pull_request,17,254,224,478,332,196,120,none,0,none,4,16,0,0,1,0,0,0,0,0,1,0,0,0,fix,auth,0.3878,success
33882dc4,maria_backend,ci/cd-proyecto,merge dashboard module,pull_request,12,39,173,212,376,129,204,none,0,none,5,13,0,0,0,0,0,0,0,1,0,0,0,0,merge,dashboard,0.0479,success
a3392d3b,junior_juan,feature/api,fix frontend module,pull_request,13,518,308,826,429,241,143,none,0,none,6,18,1,0,1,0,0,0,0,1,0,0,0,0,fix,frontend,0.2350,success
f1f086c2,carlos_dev,feature/pagos,remove environment module,pull_request,6,574,32,606,529,182,329,quality-and-testing,2,timeout,4,13,0,0,1,0,0,0,0,0,0,0,1,0,remove,environment,0.5558,failure
3d2d62df,junior_juan,feature/pagos,add migration module,push,10,69,306,375,496,177,239,none,0,none,1,17,0,0,1,0,0,0,0,0,0,0,0,1,add,migration,0.3716,success
5e881f24,maria_backend,main,refactor auth module,push,14,620,356,976,211,81,104,security-and-build,2,env,7,5,1,0,0,1,0,0,0,0,1,0,0,0,refactor,auth,0.9200,failure
d131fd65,anndrew492,release/v1,update billing module,pull_request,3,508,6,514,561,282,256,none,0,none,1,4,0,0,0,0,0,0,0,0,0,0,0,0,update,billing,0.0957,success
af695c41,maria_backend,feature/api,update environment module,pull_request,11,324,292,616,495,288,144,quality-and-testing,5,test,5,10,0,0,1,0,0,0,0,0,0,0,1,0,update,environment,0.5031,failure
918ff5df,carlos_dev,ci/cd-proyecto,update database module,push,9,512,176,688,465,336,121,quality-and-testing,2,database,3,21,0,0,0,0,0,1,0,0,0,0,0,0,update,database,0.6706,failure
2b77282b,maria_backend,feature/pagos,merge docker module,pull_request,9,584,178,762,561,104,395,security-and-build,1,docker,7,9,1,0,1,0,1,0,0,0,0,0,0,0,merge,docker,0.5963,failure
b41d701d,maria_backend,hotfix/urgente,merge docker module,push,19,356,13,369,496,188,228,security-and-build,2,docker,6,4,1,1,0,0,1,0,0,0,0,0,0,0,merge,docker,0.9200,failure
b9bd87b1,anndrew492,main,fix api module,pull_request,12,61,205,266,266,55,143,none,0,none,3,9,0,0,0,1,0,0,1,0,0,0,0,0,fix,api,0.1740,success
7632f9f1,carlos_dev,release/v1,update frontend module,push,10,305,107,412,296,52,237,none,0,none,4,3,0,0,0,0,0,0,0,1,0,0,0,0,update,frontend,0.3791,success
95110ab5,junior_juan,feature/dashboard,merge tests module,push,10,23,33,56,105,16,26,none,0,none,7,15,1,0,1,0,0,0,0,0,0,0,0,0,merge,tests,0.0300,success
fcc8aa3f,junior_juan,feature/dashboard,remove database module,pull_request,17,382,48,430,375,166,186,quality-and-testing,3,database,2,3,0,0,1,0,0,1,0,0,0,0,0,0,remove,database,0.5641,failure
34f12cba,anndrew492,ci/cd-proyecto,add dashboard module,push,14,249,40,289,288,38,218,none,0,none,3,21,0,0,0,0,0,0,0,1,0,0,0,0,add,dashboard,0.3897,success
d6d0323d,carlos_dev,release/v1,refactor login module,pull_request,7,72,129,201,363,85,190,none,0,none,2,10,0,0,0,0,0,0,0,0,1,0,0,0,refactor,login,0.2668,success
65f0290f,anndrew492,feature/api,fix frontend module,push,16,632,76,708,501,179,301,none,0,none,2,7,0,0,1,0,0,0,0,1,0,0,0,0,fix,frontend,0.4002,success
199e3f55,junior_juan,hotfix/urgente,refactor migration module,push,17,309,171,480,359,187,97,quality-and-testing,1,database,6,11,1,1,0,0,0,0,0,0,0,0,0,1,refactor,migration,0.8523,failure
68ef0e29,anndrew492,main,merge dashboard module,push,19,99,301,400,153,23,102,quality-and-testing,4,database,6,3,1,0,0,1,0,0,0,1,0,0,0,0,merge,dashboard,0.6403,failure
72cd0407,carlos_dev,hotfix/urgente,update login module,push,7,463,20,483,335,58,211,security-and-build,5,security,6,14,1,1,0,0,0,0,0,0,1,0,0,0,update,login,0.6311,failure
7f6b04ca,anndrew492,ci/cd-proyecto,fix environment module,push,13,289,280,569,465,166,236,security-and-build,2,timeout,7,19,1,0,0,0,0,0,0,0,0,0,1,0,fix,environment,0.5949,failure
7f9de8e4,anndrew492,hotfix/urgente,update frontend module,pull_request,23,388,130,518,446,183,240,security-and-build,5,docker,7,0,1,1,0,0,0,0,0,1,0,0,0,0,update,frontend,0.6417,failure
63152ec7,anndrew492,release/v1,add billing module,push,9,147,171,318,418,166,238,none,0,none,6,9,1,0,0,0,0,0,0,0,0,0,0,0,add,billing,0.2971,success
19221e0b,carlos_dev,main,rollback auth module,pull_request,5,138,61,199,149,25,37,none,0,none,5,11,0,0,0,1,0,0,0,0,1,0,0,0,rollback,auth,0.3362,success
255f6ebe,junior_juan,feature/dashboard,update docker module,push,9,193,309,502,453,161,236,security-and-build,2,docker,6,5,1,0,1,0,1,0,0,0,0,0,0,0,update,docker,0.5610,failure
57f896d7,junior_juan,release/v1,refactor migration module,pull_request,9,132,42,174,510,208,229,none,0,none,5,1,0,0,0,0,0,0,0,0,0,0,0,1,refactor,migration,0.4258,success
edf4433e,carlos_dev,release/v1,merge docker module,pull_request,1,163,275,438,374,182,166,none,0,none,1,3,0,0,0,0,1,0,0,0,0,0,0,0,merge,docker,0.2802,success
531b8fd2,carlos_dev,feature/pagos,fix dashboard module,push,9,619,29,648,409,85,305,none,0,none,6,13,1,0,1,0,0,0,0,1,0,0,0,0,fix,dashboard,0.3882,success
ff270483,carlos_dev,feature/dashboard,merge api module,pull_request,3,318,221,539,371,202,109,none,0,none,5,1,0,0,1,0,0,0,1,0,0,0,0,0,merge,api,0.2532,success
5a54b1ec,carlos_dev,ci/cd-proyecto,merge migration module,push,4,373,291,664,610,357,205,quality-and-testing,5,database,1,23,0,0,0,0,0,0,0,0,0,0,0,1,merge,migration,0.6202,failure
9725fa64,anndrew492,release/v1,fix login module,pull_request,7,623,220,843,394,89,277,security-and-build,4,dependency,3,0,0,0,0,0,0,0,0,0,1,0,0,0,fix,login,0.4802,failure
d9e96629,carlos_dev,release/v1,add migration module,pull_request,18,488,70,558,422,262,146,quality-and-testing,5,database,2,7,0,0,0,0,0,0,0,0,0,0,0,1,add,migration,0.5313,failure
59a1062e,maria_backend,feature/pagos,rollback database module,push,6,565,305,870,429,164,208,quality-and-testing,1,database,3,7,0,0,1,0,0,1,0,0,0,0,0,0,rollback,database,0.7547,failure
4da37b9b,carlos_dev,feature/pagos,merge frontend module,pull_request,17,517,224,741,437,48,311,none,0,none,6,2,1,0,1,0,0,0,0,1,0,0,0,0,merge,frontend,0.3029,success
db5ad79e,junior_juan,release/v1,add migration module,pull_request,17,494,321,815,579,346,198,quality-and-testing,3,database,2,7,0,0,0,0,0,0,0,0,0,0,0,1,add,migration,0.7491,failure
6b3a55fb,carlos_dev,main,rollback auth module,push,3,603,170,773,256,116,124,quality-and-testing,5,runtime,4,20,0,0,0,1,0,0,0,0,1,0,0,0,rollback,auth,0.9200,failure
7c359198,carlos_dev,feature/pagos,refactor environment module,push,12,166,20,186,432,176,232,security-and-build,5,security,7,4,1,0,1,0,0,0,0,0,0,0,1,0,refactor,environment,0.4884,failure
3a76fa5a,carlos_dev,feature/api,refactor migration module,pull_request,9,634,147,781,594,327,243,quality-and-testing,4,database,5,7,0,0,1,0,0,0,0,0,0,0,0,1,refactor,migration,0.5658,failure
027f5288,carlos_dev,release/v1,fix migration module,push,13,508,197,705,518,214,290,quality-and-testing,1,database,4,14,0,0,0,0,0,0,0,0,0,0,0,1,fix,migration,0.7502,failure
4003c4f0,anndrew492,feature/dashboard,remove login module,pull_request,5,626,210,836,306,114,127,security-and-build,1,dependency,2,14,0,0,1,0,0,0,0,0,1,0,0,0,remove,login,0.4788,failure
4176f006,carlos_dev,feature/pagos,merge login module,pull_request,11,350,254,604,363,156,140,security-and-build,4,docker,2,12,0,0,1,0,0,0,0,0,1,0,0,0,merge,login,0.5511,failure
0cf40a1b,maria_backend,main,update billing module,pull_request,10,542,66,608,360,185,134,none,0,none,5,8,0,0,0,1,0,0,0,0,0,0,0,0,update,billing,0.2357,success
e0d0935a,anndrew492,feature/pagos,merge api module,pull_request,1,528,92,620,539,221,249,security-and-build,3,timeout,2,3,0,0,1,0,0,0,1,0,0,0,0,0,merge,api,0.4978,failure
f1c0163b,anndrew492,feature/pagos,remove frontend module,pull_request,18,511,261,772,322,179,131,none,0,none,7,9,1,0,1,0,0,0,0,1,0,0,0,0,remove,frontend,0.1938,success
59974c91,anndrew492,feature/pagos,rollback docker module,push,10,367,297,664,533,112,338,security-and-build,1,docker,7,16,1,0,1,0,1,0,0,0,0,0,0,0,rollback,docker,0.7847,failure
c474fad8,carlos_dev,ci/cd-proyecto,merge dashboard module,pull_request,1,13,50,63,335,81,165,none,0,none,6,20,1,0,0,0,0,0,0,1,0,0,0,0,merge,dashboard,0.0300,success
c40ab0b3,carlos_dev,release/v1,fix tests module,push,12,523,109,632,455,299,113,none,0,none,1,20,0,0,0,0,0,0,0,0,0,0,0,0,fix,tests,0.3718,success
b54ab96a,anndrew492,feature/dashboard,update api module,push,17,636,8,644,561,208,290,security-and-build,4,timeout,5,6,0,0,1,0,0,0,1,0,0,0,0,0,update,api,0.6568,failure
49600870,anndrew492,feature/api,add tests module,pull_request,16,482,309,791,471,278,131,none,0,none,5,9,0,0,1,0,0,0,0,0,0,0,0,0,add,tests,0.1118,success
42d3c37d,maria_backend,feature/api,remove database module,push,17,634,350,984,427,152,195,quality-and-testing,1,database,4,4,0,0,1,0,0,1,0,0,0,0,0,0,remove,database,0.9107,failure
6009b2d7,junior_juan,feature/api,remove billing module,pull_request,15,54,74,128,362,187,116,none,0,none,2,21,0,0,1,0,0,0,0,0,0,0,0,0,remove,billing,0.0300,success
af53911b,carlos_dev,feature/pagos,remove auth module,pull_request,8,644,174,818,501,176,240,quality-and-testing,2,database,1,11,0,0,1,0,0,0,0,0,1,0,0,0,remove,auth,0.4947,failure
4201e91a,maria_backend,feature/dashboard,rollback security module,pull_request,14,74,213,287,311,166,139,none,0,none,5,22,0,0,1,0,0,0,0,0,0,0,0,0,rollback,security,0.1698,success
6edb8107,maria_backend,ci/cd-proyecto,add auth module,pull_request,18,338,333,671,500,127,311,quality-and-testing,3,database,5,7,0,0,0,0,0,0,0,0,1,0,0,0,add,auth,0.6106,failure
1b04b66f,anndrew492,release/v1,update login module,push,15,437,77,514,476,282,156,none,0,none,3,8,0,0,0,0,0,0,0,0,1,0,0,0,update,login,0.4152,success
332c7c8d,carlos_dev,feature/pagos,refactor environment module,pull_request,16,231,287,518,566,224,279,none,0,none,5,17,0,0,1,0,0,0,0,0,0,0,1,0,refactor,environment,0.3797,success
4624d6dc,carlos_dev,feature/api,rollback tests module,push,17,297,17,314,252,173,50,quality-and-testing,4,test,6,14,1,0,1,0,0,0,0,0,0,0,0,0,rollback,tests,0.5377,failure
6856023a,junior_juan,release/v1,remove dashboard module,push,13,406,149,555,484,215,188,none,0,none,1,3,0,0,0,0,0,0,0,1,0,0,0,0,remove,dashboard,0.2804,success
3929a82e,maria_backend,release/v1,refactor api module,push,9,271,170,441,282,146,108,quality-and-testing,5,test,2,21,0,0,0,0,0,0,1,0,0,0,0,0,refactor,api,0.4880,failure
bbbf67d5,anndrew492,feature/dashboard,rollback dependencies module,push,2,141,56,197,463,216,157,security-and-build,5,dependency,2,17,0,0,1,0,0,0,0,0,0,1,0,0,rollback,dependencies,0.4522,failure
2ec34b58,anndrew492,ci/cd-proyecto,update environment module,push,12,386,276,662,537,294,178,telemetry-dispatch,5,timeout,1,8,0,0,0,0,0,0,0,0,0,0,1,0,update,environment,0.6953,failure
728961cf,carlos_dev,feature/api,merge migration module,pull_request,16,215,243,458,371,131,200,quality-and-testing,1,database,5,2,0,0,1,0,0,0,0,0,0,0,0,1,merge,migration,0.4925,failure
d34ec11e,junior_juan,feature/api,rollback auth module,push,7,24,69,93,161,45,49,quality-and-testing,4,test,1,23,0,0,1,0,0,0,0,0,1,0,0,0,rollback,auth,0.4842,failure
49906bd0,maria_backend,ci/cd-proyecto,update migration module,pull_request,11,230,197,427,326,186,61,none,0,none,5,10,0,0,0,0,0,0,0,0,0,0,0,1,update,migration,0.3806,success
bb64d843,junior_juan,feature/pagos,update billing module,push,6,125,30,155,402,143,236,none,0,none,4,7,0,0,1,0,0,0,0,0,0,0,0,0,update,billing,0.0300,success
eac28430,anndrew492,feature/pagos,add docker module,push,13,314,109,423,461,96,310,none,0,none,6,18,1,0,1,0,1,0,0,0,0,0,0,0,add,docker,0.3861,success
8e4f33bf,junior_juan,ci/cd-proyecto,update api module,push,4,78,232,310,249,45,152,none,0,none,4,10,0,0,0,0,0,0,1,0,0,0,0,0,update,api,0.3141,success
1ec7d0f4,junior_juan,feature/pagos,refactor dashboard module,pull_request,16,578,256,834,599,188,342,none,0,none,1,0,0,0,1,0,0,0,0,1,0,0,0,0,refactor,dashboard,0.2679,success
1247c105,carlos_dev,feature/dashboard,remove login module,pull_request,8,502,179,681,588,185,353,quality-and-testing,2,timeout,4,1,0,0,1,0,0,0,0,0,1,0,0,0,remove,login,0.6324,failure
fdb8fde2,carlos_dev,feature/dashboard,add tests module,pull_request,7,595,280,875,273,138,118,none,0,none,3,2,0,0,1,0,0,0,0,0,0,0,0,0,add,tests,0.0724,success
6bb11d08,maria_backend,feature/api,merge billing module,pull_request,9,549,346,895,512,137,296,none,0,none,7,9,1,0,1,0,0,0,0,0,0,0,0,0,merge,billing,0.1014,success
1a5e4918,maria_backend,hotfix/urgente,update frontend module,push,21,635,351,986,481,211,231,security-and-build,3,security,5,19,0,1,0,0,0,0,0,1,0,0,0,0,update,frontend,0.7666,failure
d35c2945,carlos_dev,feature/dashboard,fix database module,push,7,410,47,457,342,153,153,quality-and-testing,2,database,6,1,1,0,1,0,0,1,0,0,0,0,0,0,fix,database,0.5797,failure
8edbdc8f,maria_backend,feature/api,remove frontend module,pull_request,9,124,278,402,296,121,87,none,0,none,2,9,0,0,1,0,0,0,0,1,0,0,0,0,remove,frontend,0.0405,success
37e65df5,carlos_dev,feature/dashboard,refactor login module,push,14,166,318,484,441,149,238,security-and-build,5,security,5,23,0,0,1,0,0,0,0,0,1,0,0,0,refactor,login,0.4784,failure
b6cdb393,anndrew492,hotfix/urgente,update auth module,push,4,227,77,304,256,195,41,quality-and-testing,3,test,6,12,1,1,0,0,0,0,0,0,1,0,0,0,update,auth,0.7495,failure
3690916f,maria_backend,hotfix/urgente,add auth module,pull_request,11,185,14,199,347,149,145,security-and-build,5,dependency,7,22,1,1,0,0,0,0,0,0,1,0,0,0,add,auth,0.6722,failure
8d86b61b,anndrew492,feature/api,remove login module,push,7,267,201,468,405,91,229,none,0,none,4,11,0,0,1,0,0,0,0,0,1,0,0,0,remove,login,0.3189,success
9d85304d,maria_backend,feature/dashboard,remove database module,pull_request,14,55,76,131,413,210,166,none,0,none,1,5,0,0,1,0,0,1,0,0,0,0,0,0,remove,database,0.3594,success
00e52a21,anndrew492,release/v1,rollback login module,push,2,380,76,456,79,17,28,security-and-build,1,dependency,5,2,0,0,0,0,0,0,0,0,1,0,0,0,rollback,login,0.5660,failure
ae3f2866,maria_backend,hotfix/urgente,merge login module,push,6,85,19,104,191,87,46,security-and-build,5,docker,3,16,0,1,0,0,0,0,0,0,1,0,0,0,merge,login,0.4838,failure
e75ba893,maria_backend,release/v1,remove environment module,push,9,440,322,762,370,255,110,quality-and-testing,1,syntax,1,14,0,0,0,0,0,0,0,0,0,0,1,0,remove,environment,0.7197,failure
ac3b0fca,carlos_dev,hotfix/urgente,add database module,push,15,592,164,756,502,271,162,quality-and-testing,3,database,5,22,0,1,0,0,0,1,0,0,0,0,0,0,add,database,0.9200,failure
9bfac5a1,maria_backend,main,refactor dependencies module,pull_request,8,276,225,501,602,181,353,security-and-build,5,dependency,7,12,1,0,0,1,0,0,0,0,0,1,0,0,refactor,dependencies,0.4647,failure
630b0ea9,junior_juan,release/v1,fix migration module,push,8,173,314,487,466,169,226,quality-and-testing,3,database,2,13,0,0,0,0,0,0,0,0,0,0,0,1,fix,migration,0.4973,failure
82dbd4f4,maria_backend,main,fix migration module,pull_request,15,350,174,524,594,353,156,quality-and-testing,4,database,1,8,0,0,0,1,0,0,0,0,0,0,0,1,fix,migration,0.5373,failure
0c2e09db,anndrew492,feature/pagos,merge login module,push,6,153,49,202,338,82,241,none,0,none,1,20,0,0,1,0,0,0,0,0,1,0,0,0,merge,login,0.3610,success
9c814e24,anndrew492,hotfix/urgente,add environment module,push,18,315,48,363,326,157,89,quality-and-testing,4,database,7,9,1,1,0,0,0,0,0,0,0,0,1,0,add,environment,0.8044,failure
dd7bf29b,carlos_dev,feature/pagos,fix frontend module,push,5,272,203,475,447,199,188,none,0,none,5,19,0,0,1,0,0,0,0,1,0,0,0,0,fix,frontend,0.0901,success
4bb4d614,maria_backend,feature/api,merge billing module,pull_request,18,427,14,441,283,21,235,none,0,none,7,19,1,0,1,0,0,0,0,0,0,0,0,0,merge,billing,0.0803,success
fdaefcd6,anndrew492,main,fix frontend module,pull_request,6,221,157,378,176,102,35,none,0,none,1,4,0,0,0,1,0,0,0,1,0,0,0,0,fix,frontend,0.0664,success
245ecb24,carlos_dev,feature/dashboard,refactor tests module,push,3,604,193,797,384,195,121,none,0,none,6,8,1,0,1,0,0,0,0,0,0,0,0,0,refactor,tests,0.3237,success
78186b43,maria_backend,release/v1,refactor login module,pull_request,11,76,305,381,488,191,224,none,0,none,2,21,0,0,0,0,0,0,0,0,1,0,0,0,refactor,login,0.2815,success
cc611f20,anndrew492,ci/cd-proyecto,rollback api module,pull_request,13,516,217,733,452,304,121,telemetry-dispatch,3,env,4,6,0,0,0,0,0,0,1,0,0,0,0,0,rollback,api,0.6622,failure
6f0837b6,anndrew492,hotfix/urgente,add billing module,pull_request,7,588,302,890,498,265,168,security-and-build,1,dependency,7,15,1,1,0,0,0,0,0,0,0,0,0,0,add,billing,0.5632,failure
2ecc391b,carlos_dev,feature/pagos,update tests module,push,4,199,190,389,370,124,219,none,0,none,3,14,0,0,1,0,0,0,0,0,0,0,0,0,update,tests,0.1630,success
8fd0a19c,maria_backend,feature/dashboard,refactor security module,pull_request,12,396,257,653,431,152,233,none,0,none,1,15,0,0,1,0,0,0,0,0,0,0,0,0,refactor,security,0.0951,success
0e8d995f,carlos_dev,hotfix/urgente,merge environment module,pull_request,21,347,182,529,430,185,206,quality-and-testing,1,test,5,12,0,1,0,0,0,0,0,0,0,0,1,0,merge,environment,0.7270,failure
b7c2ce6d,anndrew492,release/v1,add api module,push,2,503,93,596,564,312,185,none,0,none,5,17,0,0,0,0,0,0,1,0,0,0,0,0,add,api,0.3344,success
35c1db19,junior_juan,feature/api,remove docker module,push,4,71,163,234,319,158,99,none,0,none,6,17,1,0,1,0,1,0,0,0,0,0,0,0,remove,docker,0.3950,success
41d15787,anndrew492,hotfix/urgente,fix login module,push,16,371,249,620,364,243,62,security-and-build,1,dependency,2,1,0,1,0,0,0,0,0,0,1,0,0,0,fix,login,0.9200,failure
32e36e8d,maria_backend,ci/cd-proyecto,update tests module,pull_request,10,622,205,827,511,243,201,none,0,none,1,4,0,0,0,0,0,0,0,0,0,0,0,0,update,tests,0.1253,success
d1635144,carlos_dev,release/v1,fix security module,pull_request,6,579,313,892,273,98,135,none,0,none,5,0,0,0,0,0,0,0,0,0,0,0,0,0,fix,security,0.1242,success
a618628b,carlos_dev,hotfix/urgente,fix tests module,pull_request,8,251,263,514,382,254,51,quality-and-testing,1,test,5,15,0,1,0,0,0,0,0,0,0,0,0,0,fix,tests,0.5141,failure
b6b02f83,maria_backend,feature/dashboard,merge auth module,push,17,196,167,363,445,218,177,none,0,none,5,12,0,0,1,0,0,0,0,0,1,0,0,0,merge,auth,0.4314,success
c217d7a5,junior_juan,feature/pagos,fix tests module,push,2,46,173,219,154,54,84,none,0,none,5,20,0,0,1,0,0,0,0,0,0,0,0,0,fix,tests,0.0300,success
1ba9dcde,junior_juan,hotfix/urgente,refactor security module,push,12,29,287,316,394,204,105,security-and-build,1,security,2,14,0,1,0,0,0,0,0,0,0,0,0,0,refactor,security,0.5923,failure
b5b638d8,anndrew492,feature/dashboard,refactor auth module,pull_request,1,255,190,445,316,84,210,none,0,none,3,4,0,0,1,0,0,0,0,0,1,0,0,0,refactor,auth,0.1933,success
d64cfcf0,junior_juan,release/v1,update api module,push,3,201,261,462,174,37,105,quality-and-testing,4,test,1,22,0,0,0,0,0,0,1,0,0,0,0,0,update,api,0.4716,failure
